sample,sensor_to_orchestrator_ms,orchestrator_to_valve_ms,irrigation_total_ms,robot_command_to_cmd_vel_ms
626,1.925488,3.666587,5.592075,6.821813
627,2.898469,2.819947,5.718416,5.28904
628,0.737587,5.356977,6.094564,6.512272
629,1.619209,4.973965,6.593174,14.40591
630,3.349191,3.917054,7.266245,10.903443
631,1.975101,6.670668,8.645769,10.196716
632,1.172535,18.071038,19.243573,18.465477
633,0.888959,8.941547,9.830506,6.921113
634,1.561038,9.329876,10.890914,5.14937
635,2.453498,6.373818,8.827316,7.1627
636,2.469667,5.359008,7.828675,5.187469
637,1.144885,6.606823,7.751708,7.671984
638,1.422797,5.782562,7.205359,8.758993
639,1.07063,6.205876,7.276506,8.476077
640,1.236193,4.544316,5.780509,6.264325
641,2.79187,5.420223,8.212093,12.684109
642,2.027136,14.727507,16.754643,9.888315
643,2.98142,5.674082,8.655502,7.379062
644,1.176261,8.898096,10.074357,6.481511
645,1.588443,6.7525,8.340943,12.527352
646,10.816741,9.026049,19.84279,11.139951
647,1.068206,5.743527,6.811733,9.112476
648,4.471878,4.236436,8.708314,5.262305
649,0.919073,6.287756,7.206829,8.655074
650,1.751687,5.406072,7.157759,5.965534
651,3.061526,4.562113,7.623639,5.996555
652,2.947087,7.064614,10.011701,6.785825
653,1.461462,5.966168,7.42763,6.691309
654,2.326436,7.857308,10.183744,11.33205
655,3.456362,13.224059,16.680421,16.752514
656,1.277397,7.107767,8.385164,7.939891
657,1.902596,8.167509,10.070105,8.900973
658,2.8534,6.746788,9.600188,6.715193
659,1.155694,3.279192,4.434886,5.396221
660,1.310942,5.466472,6.777414,6.236166
661,0.790682,4.523291,5.313973,2.659981
662,1.759659,3.653269,5.412928,10.300897
663,5.126763,28.057164,33.183927,23.897471
664,3.198008,3.875821,7.073829,15.336964
665,7.877274,11.021159,18.898433,21.08988
666,1.28037,6.545683,7.826053,8.224611
667,2.188476,15.170511,17.358987,18.921523
668,2.269119,5.451348,7.720467,8.802344
669,10.768602,9.520826,20.289428,41.090623
670,3.939884,2.258092,6.197976,5.859944
671,5.984014,15.97351,21.957524,22.24089
672,1.430278,5.267327,6.697605,13.961969
673,8.148226,8.465772,16.613998,14.41965
674,33.462036,11.705708,45.167744,15.717318
675,4.728891,12.904359,17.63325,39.276848
676,5.014077,18.371212,23.385289,35.819682
677,3.015527,41.399479,44.415006,34.536608
678,4.387117,13.267198,17.654315,17.929019
679,4.929612,5.733246,10.662858,12.261966
680,5.072881,10.203595,15.276476,9.270025
681,1.353862,22.393733,23.747595,8.258195
682,1.911676,22.560927,24.472603,14.548928
683,2.641833,7.161058,9.802891,12.025597
684,11.128037,15.996351,27.124388,26.486156
685,3.729015,7.675376,11.404391,13.845424
686,19.69112,27.208535,46.899655,22.368402
687,62.449222,11.110214,73.559436,8.651171
688,0.978047,14.277125,15.255172,7.929342
689,41.507852,6.027737,47.535589,16.433826
690,1.186047,7.315446,8.501493,8.810462
691,3.663136,10.475867,14.139003,15.3569
692,1.080933,3.638488,4.719421,6.563701
693,8.20597,19.002439,27.208409,7.615558
694,7.981619,5.818605,13.800224,10.492735
695,1.143205,12.185781,13.328986,6.368497
696,1.183002,7.03848,8.221482,6.324257
697,3.179429,19.640103,22.819532,25.608073
698,6.763481,19.869338,26.632819,18.373631
699,3.982408,10.424969,14.407377,11.180225
700,5.250319,12.702867,17.953186,19.591798
701,3.11542,8.434372,11.549792,9.710577
702,3.145358,25.886446,29.031804,19.178084
703,1.987861,6.122844,8.110705,6.774266
704,12.079562,24.723226,36.802788,39.803467
705,1.812145,5.833884,7.646029,5.532215
706,8.806094,2.489616,11.29571,4.73117
707,0.939918,3.025292,3.96521,5.529999
708,1.221784,2.32929,3.551074,3.764746
709,5.026848,8.627098,13.653946,3.618143
710,1.375825,5.53763,6.913455,4.377053
711,3.173558,5.920853,9.094411,6.124709
712,1.327817,8.115395,9.443212,10.596623
713,16.254469,9.096858,25.351327,13.914344
714,4.343087,7.568582,11.911669,6.455638
715,1.089253,7.016732,8.105985,11.526712
716,3.436856,16.608856,20.045712,11.57105
717,2.126445,17.909237,20.035682,14.197486
718,1.266311,6.165139,7.43145,10.363209
719,0.753241,8.506813,9.260054,2.399417
720,2.510897,13.901795,16.412692,11.268959
721,0.963916,5.904115,6.868031,3.614248
722,1.217689,4.835986,6.053675,5.214353
723,1.398105,11.893211,13.291316,14.930956
724,9.854017,7.962045,17.816062,7.327264
725,1.880549,7.667021,9.54757,5.316581
726,2.111266,6.258913,8.370179,8.097901
727,4.595182,7.514182,12.109364,5.132714
728,4.387217,8.623235,13.010452,10.986676
729,1.598926,7.810306,9.409232,15.818369
730,3.817926,8.654117,12.472043,14.531564
731,1.564191,5.929424,7.493615,12.709369
732,5.622776,5.602771,11.225547,5.884446
733,1.41876,7.862814,9.281574,8.092551
734,4.856819,7.035374,11.892193,8.515786
735,2.441967,12.109461,14.551428,10.610115
736,8.210061,8.873941,17.084002,5.239184
737,4.377387,18.79602,23.173407,17.247435
738,2.082485,30.829762,32.912247,24.216686
739,24.211557,4.088576,28.300133,8.437011
740,3.964207,11.103946,15.068153,15.752457
741,11.699259,6.462328,18.161587,11.651284
742,4.836142,9.698309,14.534451,8.702466
743,10.682008,10.781006,21.463014,14.159474
744,2.435144,5.346364,7.781508,8.693206
745,2.704229,9.336811,12.04104,13.856442
746,4.352287,7.258064,11.610351,4.087226
747,6.814608,6.648385,13.462993,8.111868
748,1.333962,7.855975,9.189937,18.531621
749,2.802348,6.724826,9.527174,7.635646
750,8.166643,20.139327,28.30597,22.095983
751,2.666934,9.417146,12.08408,10.291413
752,5.383737,13.400901,18.784638,17.3927
753,7.462628,8.00183,15.464458,7.389814
754,5.362118,37.791045,43.153163,17.627146
755,11.205534,15.300213,26.505747,14.562212
756,1.534355,17.75585,19.290205,20.286554
757,4.441507,10.489309,14.930816,12.655829
758,43.641372,3.755817,47.397189,15.165722
759,10.384062,7.712826,18.096888,14.725003
760,1.623616,10.381818,12.005434,19.982462
761,2.664849,8.976577,11.641426,10.832911
762,6.052602,31.875998,37.9286,55.926808
763,1.439776,6.268093,7.707869,4.664607
764,8.296153,3.503013,11.799166,3.015615
765,2.952558,8.270803,11.223361,10.230223
766,5.671882,6.952,12.623882,16.132877
767,2.383335,27.344758,29.728093,26.774796
768,3.755007,18.2055,21.960507,18.394413
769,2.67431,3.791259,6.465569,4.638817
770,5.302423,6.687218,11.989641,10.147907
771,4.408396,13.627082,18.035478,12.199279
772,0.817997,3.959591,4.777588,6.092611
773,11.031212,14.0192,25.050412,18.168922
774,0.960919,15.605451,16.56637,16.724429
775,1.507336,6.561456,8.068792,13.335842
776,0.902438,6.147805,7.050243,10.441991
777,0.909675,6.856079,7.765754,11.034718
778,0.691328,6.556252,7.24758,3.264995
779,1.455177,5.970238,7.425415,5.706942
780,1.972009,6.516762,8.488771,6.918542
781,10.845087,5.178373,16.02346,10.515023
782,3.682849,42.37507,46.057919,44.050496
783,3.639522,9.875052,13.514574,14.940281
784,4.920417,5.057257,9.977674,9.423478
785,4.653143,4.713965,9.367108,6.685319
786,4.765718,6.459509,11.225227,14.807321
787,7.94084,4.375724,12.316564,3.984839
788,12.365638,17.417093,29.782731,11.857345
789,5.896725,2.205405,8.10213,6.315105
790,5.098566,17.113032,22.211598,7.224942
791,1.218212,11.542358,12.76057,7.710756
792,0.756227,16.597325,17.353552,12.97158
793,1.35796,8.421225,9.779185,7.774998
794,5.782408,12.900601,18.683009,11.600657
795,4.946273,10.879925,15.826198,9.348655
796,1.067225,8.867088,9.934313,5.232906
797,1.497176,4.324626,5.821802,7.249304
798,3.326635,21.524334,24.850969,20.779531
799,0.974213,5.977134,6.951347,6.715204
800,4.239624,2.834115,7.073739,3.834618
801,1.487018,5.124705,6.611723,6.945201
802,1.996266,33.747264,35.74353,45.918234
803,1.961195,5.060383,7.021578,10.156485
804,2.562836,18.037486,20.600322,29.767965
805,5.279689,10.310379,15.590068,18.935664
806,2.748216,15.669742,18.417958,19.456977
807,3.79928,7.716616,11.515896,13.59749
808,3.196515,4.597189,7.793704,5.902405
809,3.00766,7.009714,10.017374,5.535679
810,2.560695,6.073763,8.634458,5.743014
811,4.000865,2.995509,6.996374,8.196979
812,1.973362,6.005608,7.97897,3.255639
813,0.798155,7.533646,8.331801,8.588685
814,6.463153,15.846987,22.31014,13.433063
815,7.8601,24.242827,32.102927,40.526667
816,2.279693,8.582184,10.861877,57.510658
817,5.065027,4.086333,9.15136,2.812202
818,1.156437,8.369546,9.525983,14.416569
819,1.451516,5.306428,6.757944,7.077564
820,0.915559,9.334243,10.249802,11.01932
821,6.139922,12.848952,18.988874,13.56283
822,1.251213,3.234242,4.485455,4.42542
823,1.028227,19.822942,20.851169,14.974355
824,1.325098,16.73862,18.063718,15.986555
825,5.60865,27.315904,32.924554,30.848028
826,4.023201,10.273048,14.296249,13.481669
827,3.088038,10.953065,14.041103,14.50092
828,2.271239,4.951585,7.222824,6.88381
829,1.968304,7.191616,9.15992,8.148008
830,15.051569,7.976958,23.028527,17.543809
831,5.138325,19.314344,24.452669,26.4916
832,0.824638,9.126786,9.951424,7.927141
833,3.411252,8.947245,12.358497,12.559045
834,6.323783,3.306358,9.630141,10.736308
835,3.660645,7.17961,10.840255,7.651237
836,2.970943,9.152854,12.123797,7.137574
837,3.798067,9.172046,12.970113,15.248022
838,2.844412,3.831634,6.676046,8.401364
839,1.088262,5.811594,6.899856,8.533302
840,2.986195,1.695439,4.681634,5.732976
841,4.585855,1.77292,6.358775,6.151673
842,0.684283,8.139361,8.823644,21.367702
843,1.718353,6.40551,8.123863,6.817197
844,2.30723,5.249721,7.556951,4.610903
845,1.858404,4.171492,6.029896,7.268712
846,7.943665,12.773894,20.717559,2.731561
847,1.608317,11.408626,13.016943,4.137828
848,4.899285,11.287444,16.186729,8.477682
849,1.146416,6.459223,7.605639,10.421515
850,1.450601,9.178343,10.628944,8.343652
851,10.902735,6.562698,17.465433,12.531448
852,5.622564,4.905404,10.527968,7.693741
853,9.692869,7.609793,17.302662,25.45371
854,8.247872,4.242697,12.490569,7.385353
855,0.997187,9.86659,10.863777,27.091439
856,2.278167,3.687317,5.965484,5.308165
857,2.054065,4.665784,6.719849,2.789456
858,2.208015,6.133216,8.341231,12.886101
859,1.559176,8.66191,10.221086,9.596019
860,1.24002,2.319432,3.559452,10.715062
861,4.069181,8.924066,12.993247,11.270335
862,3.656685,9.275905,12.93259,7.853005
863,1.294833,7.454394,8.749227,7.711787
864,1.201819,1.939549,3.141368,10.375158
865,1.158339,7.760166,8.918505,36.304451
866,2.824766,5.699623,8.524389,2.872276
867,1.382161,7.44879,8.830951,8.290541
868,7.573411,9.308929,16.88234,8.837251
869,1.027099,11.926655,12.953754,12.336974
870,2.853504,18.480159,21.333663,24.023845
871,1.587562,20.212011,21.799573,11.522965
872,1.156027,5.383866,6.539893,4.260913
873,1.057608,7.85547,8.913078,22.477247
874,4.408198,6.26117,10.669368,6.380803
875,16.185509,4.075036,20.260545,5.974705
876,2.163582,7.716765,9.880347,9.438363
877,1.199715,6.293598,7.493313,5.926758
878,1.485466,6.310003,7.795469,16.135218
879,6.433008,7.626134,14.059142,2.892127
880,14.712594,11.735546,26.44814,14.379728
881,3.13979,9.291854,12.431644,15.294241
882,3.291418,16.37503,19.666448,5.772906
883,1.171958,4.401914,5.573872,10.98923
884,1.933006,13.402963,15.335969,9.530916
885,3.192655,8.96137,12.154025,9.660624
886,3.891095,8.446575,12.33767,7.602774
887,6.337047,2.580169,8.917216,2.843082
888,4.522276,2.940389,7.462665,3.312517
889,1.047191,15.602621,16.649812,15.038868
890,5.454205,3.036493,8.490698,3.534668
891,6.319001,2.636474,8.955475,8.118724
892,7.718783,19.905636,27.624419,17.149101
893,2.417101,3.014399,5.4315,28.948228
894,5.851805,10.443615,16.29542,12.817854
895,8.530069,6.739869,15.269938,8.017332
896,19.695105,2.87618,22.571285,7.310127
897,1.700473,4.096919,5.797392,20.245954
898,5.164734,8.586277,13.751011,11.280083
899,18.229928,6.451908,24.681836,13.273107
900,7.691184,3.007906,10.69909,4.502295
901,5.397333,13.553809,18.951142,48.159552
902,24.095369,21.899655,45.995024,27.356906
903,3.917877,20.651461,24.569338,18.342602
904,2.621972,7.931118,10.55309,10.576303
905,1.105598,7.229312,8.33491,11.754809
906,1.334833,9.620191,10.955024,13.796881
907,1.045504,6.914403,7.959907,21.370682
908,1.079026,8.366201,9.445227,7.857815
909,1.591023,7.87061,9.461633,9.232718
910,8.911571,4.725804,13.637375,12.376385
911,2.972504,13.703914,16.676418,14.032002
912,6.27005,11.619157,17.889207,49.237046
913,4.321995,13.754793,18.076788,8.086659
914,23.188765,5.167016,28.355781,6.831613
915,0.97769,6.134325,7.112015,8.638096
916,2.099213,9.870561,11.969774,7.394666
917,2.872145,13.225665,16.09781,9.404771
918,2.899841,4.589929,7.48977,10.412928
919,5.197163,10.788899,15.986062,13.394027
920,5.121331,7.7202,12.841531,10.181832
921,1.929321,16.035194,17.964515,28.086494
922,3.73241,5.311875,9.044285,7.149018
923,5.344535,10.737117,16.081652,5.841799
924,11.308521,12.917063,24.225584,31.771451
925,7.160228,10.495417,17.655645,29.29713
926,1.42002,13.888473,15.308493,13.463893
927,1.484625,2.063499,3.548124,3.647961
928,1.681275,2.818479,4.499754,4.14203
929,3.070826,8.202206,11.273032,7.500887
930,6.420365,2.411387,8.831752,12.49251
931,4.14402,3.098842,7.242862,3.351532
932,16.58369,14.760649,31.344339,31.790933
933,10.921646,22.830801,33.752447,18.552075
934,4.387771,12.741552,17.129323,15.512636
935,6.740143,20.684586,27.424729,19.810257
936,12.145622,13.015182,25.160804,16.700177
937,1.034934,4.883042,5.917976,29.792596
938,4.733157,13.463752,18.196909,12.861942
939,29.87343,3.246956,33.120386,4.267075
940,5.457026,10.913596,16.370622,14.706882
941,5.203655,7.296033,12.499688,11.032385
942,5.050141,4.537644,9.587785,5.936297
943,13.901022,13.926875,27.827897,35.607893
944,3.055612,11.38214,14.437752,10.595924
945,2.502586,7.682459,10.185045,6.98234
946,1.040175,8.248892,9.289067,7.619085
947,0.896167,6.323558,7.219725,8.817627
948,0.829557,7.953807,8.783364,9.466306
949,0.99189,5.565412,6.557302,18.711687
950,1.987616,11.755902,13.743518,16.891384
951,0.745439,5.237777,5.983216,7.850486
952,4.637785,10.464285,15.10207,11.202989
953,6.072439,4.34799,10.420429,6.29288
954,9.779031,12.722771,22.501802,16.329
955,4.929008,16.136573,21.065581,8.074902
956,10.598543,9.781071,20.379614,10.342256
957,1.331971,20.49606,21.828031,13.137633
958,1.18062,3.075483,4.256103,3.928974
959,2.042125,9.528291,11.570416,3.479137
960,4.573425,2.213143,6.786568,2.506628
961,2.614669,2.358531,4.9732,4.907831
962,0.773813,3.747442,4.521255,2.242609
963,1.085303,2.207817,3.29312,6.320832
964,1.161725,9.912283,11.074008,9.303946
965,1.097968,4.938791,6.036759,2.800893
966,2.41327,9.557211,11.970481,11.569363
967,1.167574,5.906186,7.07376,8.86739
968,1.514111,4.988149,6.50226,7.544357
969,3.774381,6.468072,10.242453,6.807754
970,5.532516,5.314123,10.846639,6.742603
971,9.541962,9.645262,19.187224,15.120995
972,1.95392,18.058336,20.012256,22.692487
973,1.193929,15.021292,16.215221,21.037011
974,1.155204,13.181068,14.336272,16.761088
975,5.011948,9.361713,14.373661,9.32065
976,2.196165,3.118454,5.314619,5.302642
977,1.078674,10.842491,11.921165,14.271293
978,3.514237,9.167064,12.681301,23.458625
979,3.405683,7.195608,10.601291,7.254459
980,16.810671,2.109107,18.919778,16.989077
981,0.916167,3.370097,4.286264,8.386467
982,2.230479,4.58488,6.815359,8.540583
983,5.451288,14.660167,20.111455,9.545539
984,0.80073,3.981335,4.782065,6.326252
985,2.582538,12.48174,15.064278,15.358324
986,2.597018,5.7972,8.394218,8.940902
987,2.089974,8.111334,10.201308,9.347558
988,1.595633,6.612175,8.207808,5.926396
989,6.128154,6.975429,13.103583,10.640139
990,5.154281,4.16169,9.315971,9.512866
991,2.354999,6.175322,8.530321,8.571989
992,1.514334,11.27765,12.791984,13.990361
993,3.717277,5.103325,8.820602,13.036948
994,2.587021,3.379563,5.966584,4.835896
995,3.441332,5.825448,9.26678,3.891925
996,0.983434,6.037193,7.020627,3.374428
997,2.026139,10.00836,12.034499,8.262467
998,0.835752,7.154761,7.990513,8.242732
999,2.382376,8.403534,10.78591,7.551284
1000,1.445006,8.975376,10.420382,8.749224
1001,5.86865,5.433428,11.302078,10.469553
1002,1.442388,6.150043,7.592431,4.663842
1003,4.324015,3.151029,7.475044,3.438163
1004,1.38593,8.213722,9.599652,9.349915
1005,0.887901,7.822078,8.709979,5.878783
1006,2.096193,2.18402,4.280213,6.253965
1007,4.542302,9.443454,13.985756,14.544035
1008,2.453579,6.256959,8.710538,10.848899
1009,0.856625,4.808137,5.664762,10.389966
1010,9.095078,5.815079,14.910157,3.662925
1011,0.926964,6.142141,7.069105,10.639009
1012,6.780095,2.163211,8.943306,7.830549
1013,5.046391,3.332686,8.379077,7.34114
1014,1.735009,4.970868,6.705877,8.567427
1015,5.135397,6.495819,11.631216,9.558907
1016,2.102939,8.273064,10.376003,9.318034
1017,0.755885,4.451276,5.207161,4.525663
1018,2.563105,3.12598,5.689085,8.350038
1019,6.379346,11.487351,17.866697,4.933312
1020,4.596207,4.405403,9.00161,3.801467
1021,2.534874,5.930707,8.465581,6.151944
1022,9.351561,2.37857,11.730131,7.062424
1023,4.904757,7.501914,12.406671,6.598276
1024,6.296386,6.38737,12.683756,9.907415
1025,4.020824,7.775709,11.796533,7.347102
1026,7.007447,5.232959,12.240406,9.562464
1027,2.927712,10.294252,13.221964,12.90249
1028,4.893517,3.742672,8.636189,29.789213
1029,9.325247,3.356287,12.681534,6.686612
1030,2.436087,7.560286,9.996373,18.87806
1031,1.905613,8.05673,9.962343,4.21209
1032,1.481299,12.413653,13.894952,15.663773
1033,1.298029,10.362255,11.660284,11.461514
1034,5.803761,9.491486,15.295247,12.1169
1035,3.836719,6.774611,10.61133,10.47787
1036,2.173642,5.852021,8.025663,5.450493
1037,2.654666,5.336155,7.990821,6.703366
1038,3.257351,8.301611,11.558962,8.835723
1039,3.025137,2.538071,5.563208,6.70519
1040,2.168741,4.346247,6.514988,11.264093
1041,2.912806,3.395094,6.3079,3.576426
1042,6.477741,6.890101,13.367842,14.646941
1043,3.585593,6.473327,10.05892,9.524755
1044,2.179954,8.838707,11.018661,11.209287
1045,5.811854,12.293762,18.105616,14.29102
1046,1.919033,7.927686,9.846719,7.844676
1047,9.984229,4.051743,14.035972,8.662393
1048,2.432052,4.083412,6.515464,4.220334
1049,3.053745,3.434112,6.487857,4.298123
1050,3.835207,1.837206,5.672413,3.819147
1051,8.826244,6.585647,15.411891,7.93758
1052,11.337114,3.275577,14.612691,3.107075
1053,3.718687,5.742728,9.461415,6.860903
1054,1.350309,9.886599,11.236908,10.932642
1055,2.388612,2.047704,4.436316,4.644609
1056,0.722241,9.753208,10.475449,9.167941
1057,5.61073,1.872446,7.483176,4.095093
1058,2.659142,4.830521,7.489663,7.481093
1059,1.181575,5.26401,6.445585,6.993754
1060,1.024666,5.61782,6.642486,8.970145
1061,0.91372,2.220367,3.134087,2.870888
1062,1.617419,3.777883,5.395302,5.592024
1063,2.55319,3.135125,5.688315,2.795636
1064,1.75101,4.81358,6.56459,4.331783
1065,4.163663,7.152033,11.315696,7.625872
1066,5.081054,8.026659,13.107713,12.545616
1067,1.971531,5.960463,7.931994,10.799891
1068,6.096825,2.292894,8.389719,3.751887
1069,2.232837,2.275472,4.508309,5.718664
1070,3.362054,6.709746,10.0718,11.635886
1071,4.33398,6.895917,11.229897,4.88133
1072,2.45949,7.912128,10.371618,7.433857
1073,1.876776,4.877056,6.753832,5.29538
1074,3.159072,2.101144,5.260216,5.88549
1075,1.322749,6.788606,8.111355,8.297669
1076,0.977864,5.573339,6.551203,7.115793
1077,0.797609,4.622176,5.419785,4.780818
1078,1.022647,5.482694,6.505341,6.856508
1079,0.983691,6.445293,7.428984,5.448108
1080,6.614419,2.376499,8.990918,6.04509
1081,1.051368,4.939778,5.991146,8.93737
1082,0.903356,7.020024,7.92338,9.215388
1083,0.971783,3.165672,4.137455,6.250438
1084,0.919437,3.220591,4.140028,5.031134
1085,7.417844,4.072275,11.490119,3.607559
1086,4.712069,14.353347,19.065416,18.544157
1087,2.773293,9.844105,12.617398,11.180597
1088,3.996014,4.584946,8.58096,3.959298
1089,4.772596,15.791736,20.564332,11.871424
1090,3.268161,6.233143,9.501304,5.612194
1091,1.601872,26.114255,27.716127,9.348984
1092,1.882967,8.506761,10.389728,10.920072
1093,3.696287,6.017274,9.713561,2.23834
1094,1.795719,18.936686,20.732405,7.805677
1095,3.113007,5.558199,8.671206,7.211118
1096,2.021844,4.980325,7.002169,9.362703
1097,1.439381,8.329869,9.76925,13.659849
1098,1.610551,7.348983,8.959534,7.514961
1099,1.708599,2.867929,4.576528,2.283259
1100,0.754935,4.19783,4.952765,5.235535
1101,0.906874,5.552269,6.459143,6.057329
1102,1.006111,4.75661,5.762721,4.037323
1103,1.01178,2.566328,3.578108,3.2017
1104,3.222481,5.155976,8.378457,6.51393
1105,1.727887,6.161104,7.888991,10.394981
1106,3.780875,7.323166,11.104041,4.826137
1107,4.833618,19.222901,24.056519,19.234378
1108,1.334354,4.472035,5.806389,3.586257
1109,3.883617,8.892426,12.776043,8.804872
1110,2.24804,8.727961,10.976001,9.12198
1111,1.47189,3.556478,5.028368,2.641253
1112,1.456603,10.219238,11.675841,6.979235
1113,12.93023,5.770299,18.700529,10.45627
1114,2.254912,2.886531,5.141443,4.287734
1115,1.944223,7.615161,9.559384,11.907267
1116,7.358418,4.240941,11.599359,3.603502
1117,5.749351,8.16521,13.914561,7.563619
1118,3.536936,9.478611,13.015547,10.58863
1119,3.422193,7.899728,11.321921,8.6014
1120,1.703832,2.619294,4.323126,8.85619
1121,3.116477,2.63543,5.751907,6.323062
1122,1.646276,14.848794,16.49507,16.149306
1123,4.165638,6.638109,10.803747,10.093888
1124,1.419318,8.854516,10.273834,7.654322
1125,1.644529,32.429567,34.074096,13.015906
1126,1.151752,8.477897,9.629649,8.80205
1127,2.203877,11.088563,13.29244,12.899395
1128,2.114146,11.969636,14.083782,14.880615
1129,2.172626,23.524679,25.697305,16.525307
1130,1.506569,18.656903,20.163472,22.07614
1131,5.89435,6.049796,11.944146,9.525655
1132,3.50397,2.73772,6.24169,5.276221
1133,1.920179,9.830621,11.7508,7.392324
1134,4.694867,7.901692,12.596559,6.636573
1135,1.002422,7.366897,8.369319,4.315075
1136,1.853025,7.333368,9.186393,11.326534
1137,2.166831,15.140226,17.307057,14.349237
1138,4.96256,25.725874,30.688434,11.045112
1139,1.758132,21.699392,23.457524,21.207783
1140,1.36958,2.101139,3.470719,7.446696
1141,2.434932,8.969367,11.404299,8.410096
1142,5.745703,4.011619,9.757322,5.93127
1143,3.921965,3.184911,7.106876,3.390516
1144,3.097825,8.233174,11.330999,8.43291
1145,1.926246,26.437396,28.363642,21.345453
1146,0.793011,4.620288,5.413299,6.50732
1147,2.053547,5.126193,7.17974,3.605336
1148,4.408854,8.633272,13.042126,3.722519
1149,2.426546,9.114577,11.541123,9.476703
1150,1.414917,7.92218,9.337097,3.792656
1151,3.315609,2.874239,6.189848,5.690567
1152,3.789785,9.897388,13.687173,12.393409
1153,3.247235,11.670195,14.91743,13.184146
1154,0.995223,4.560964,5.556187,2.481236
1155,1.369578,9.468939,10.838517,9.150937
1156,4.338168,3.422435,7.760603,12.441363
1157,3.066357,10.147907,13.214264,9.450242
1158,2.997674,4.241456,7.23913,7.220413
1159,0.799037,6.037137,6.836174,6.500172
1160,0.882876,2.437879,3.320755,7.767059
1161,0.935287,1.882591,2.817878,6.574221
1162,7.117478,7.0496,14.167078,6.796566
1163,3.928739,9.712173,13.640912,15.330451
1164,0.963439,4.629878,5.593317,6.551953
1165,6.591746,7.366812,13.958558,4.1835
1166,0.809539,7.061978,7.871517,9.61127
1167,0.950773,2.18307,3.133843,4.357399
1168,0.776328,5.376737,6.153065,2.696768
1169,1.057499,4.543821,5.60132,6.784025
1170,1.414261,4.214484,5.628745,3.539283
1171,5.802494,2.075085,7.877579,5.054363
1172,3.819546,8.217386,12.036932,7.38923
1173,2.373285,8.520963,10.894248,10.048938
1174,5.154722,7.47614,12.630862,16.327681
1175,8.04663,7.321294,15.367924,5.642252
1176,0.8766,8.090939,8.967539,7.492105
1177,1.865881,5.198066,7.063947,8.264154
1178,5.416139,9.704434,15.120573,8.867217
1179,8.86692,34.114035,42.980955,54.399933
1180,0.945864,5.991316,6.93718,5.82277
1181,1.273961,2.969574,4.243535,6.559007
1182,1.476649,12.163683,13.640332,17.422877
1183,1.683434,12.173143,13.856577,16.332861
1184,1.143116,4.232411,5.375527,8.180938
1185,1.201517,5.479533,6.68105,5.071268
1186,5.871582,3.478803,9.350385,2.632688
1187,5.280411,8.039516,13.319927,8.422057
1188,4.48711,7.821869,12.308979,8.942037
1189,2.7494,11.102492,13.851892,12.485295
1190,3.86533,11.686691,15.552021,16.564312
1191,5.089325,6.548084,11.637409,7.794187
1192,8.663913,6.118217,14.78213,5.858426
1193,1.747507,5.647821,7.395328,5.916658
1194,2.214036,3.243418,5.457454,2.819779
1195,2.945857,9.141649,12.087506,7.861093
1196,2.023225,6.789727,8.812952,9.223972
1197,6.181785,5.621465,11.80325,5.151364
1198,8.54607,2.129154,10.675224,6.074877
1199,3.26598,4.14283,7.40881,7.194327
1200,2.545656,3.686657,6.232313,5.234145
1201,4.252776,2.047428,6.300204,6.855361
1202,1.708949,5.378405,7.087354,6.81239
1203,0.741634,1.917697,2.659331,7.713206
1204,1.071513,3.287921,4.359434,4.655116
1205,4.714912,4.758189,9.473101,4.6669
1206,4.735489,7.741233,12.476722,5.309814
1207,0.801682,6.938874,7.740556,8.870545
1208,0.91408,5.094835,6.008915,7.715021
1209,4.443919,6.389716,10.833635,2.35298
1210,3.198917,4.392409,7.591326,8.377487
1211,1.085281,2.989886,4.075167,3.054912
1212,2.411042,3.869089,6.280131,6.113721
1213,5.748065,4.729084,10.477149,3.931725
1214,4.830938,12.343617,17.174555,8.396195
1215,8.504255,2.21204,10.716295,3.889305
1216,3.948536,3.502425,7.450961,4.013354
1217,2.207538,9.125078,11.332616,9.865761
1218,9.198697,6.948386,16.147083,6.469053
1219,0.76503,4.632974,5.398004,7.496716
1220,0.887774,5.441792,6.329566,6.5082
1221,0.990091,4.54283,5.532921,3.944198
1222,0.872727,2.52884,3.401567,3.574499
1223,1.23525,8.476655,9.711905,16.836319
1224,0.858475,4.160566,5.019041,4.399354
1225,2.560984,10.207534,12.768518,7.56634
1226,1.172043,8.525299,9.697342,16.691513
1227,3.580913,7.672912,11.253825,6.990496
1228,0.95762,13.180945,14.138565,13.358503
1229,0.976588,7.298848,8.275436,5.878591
1230,3.953521,5.593709,9.54723,8.158198
1231,2.97039,7.026164,9.996554,8.929363
1232,5.734619,5.1547,10.889319,9.4872
1233,3.773234,3.6954,7.468634,5.160659
1234,0.899166,5.292375,6.191541,9.883007
1235,2.912219,11.208222,14.120441,12.509815
1236,1.0453,2.357529,3.402829,3.679234
1237,1.278486,1.8714,3.149886,3.69358
1238,1.584682,3.022952,4.607634,3.597062
1239,2.92758,3.443344,6.370924,4.004201
1240,5.993438,4.697854,10.691292,5.548656
1241,1.984792,5.486491,7.471283,10.23738
1242,0.875867,4.253749,5.129616,7.259781
1243,1.022417,7.345846,8.368263,11.328805
1244,1.727298,5.913741,7.641039,8.272117
1245,1.703594,7.910649,9.614243,9.888991
1246,1.532177,5.777832,7.310009,7.10866
1247,0.980126,5.273589,6.253715,5.439554
