sample,sensor_to_orchestrator_ms,orchestrator_to_valve_ms,irrigation_total_ms,robot_command_to_cmd_vel_ms
242,1.76644,13.447791,15.214231,16.270188
243,0.784299,6.516667,7.300966,8.783209
244,3.653756,12.183427,15.837183,11.270858
245,2.411048,9.907965,12.319013,6.933456
246,0.850259,1.920697,2.770956,2.32958
247,0.933586,3.2105,4.144086,3.757479
248,1.960276,8.591728,10.552004,10.469136
249,1.114632,15.375097,16.489729,20.200905
250,4.111496,8.819345,12.930841,13.064063
251,2.782244,18.143966,20.92621,17.399768
252,3.999216,5.029212,9.028428,12.499931
253,5.108419,7.628843,12.737262,6.448374
254,0.941421,4.364643,5.306064,5.613435
255,1.350718,6.704284,8.055002,8.586911
256,2.608666,6.282354,8.89102,5.788449
257,10.455595,9.988332,20.443927,10.208025
258,2.696094,8.07062,10.766714,8.366983
259,2.725975,8.887415,11.61339,9.331189
260,2.956655,6.497869,9.454524,11.119818
261,3.706944,4.197929,7.904873,5.962462
262,6.61352,4.711086,11.324606,6.207771
263,0.765085,4.948968,5.714053,10.847823
264,0.763397,5.193303,5.9567,6.616109
265,2.157823,2.221945,4.379768,6.437674
266,0.852425,2.789138,3.641563,3.238651
267,1.429341,4.078872,5.508213,5.601875
268,1.33517,4.135872,5.471042,6.743724
269,0.806489,1.918868,2.725357,2.083868
270,0.92316,6.317549,7.240709,5.803261
271,1.187025,2.408333,3.595358,2.605919
272,1.520921,5.462362,6.983283,3.392474
273,1.183636,4.417936,5.601572,5.91639
274,6.258705,9.914895,16.1736,11.285125
275,7.008973,5.550857,12.55983,8.687851
276,1.68236,2.462206,4.144566,5.058135
277,0.852044,16.526894,17.378938,4.294218
278,1.281396,7.397334,8.67873,4.484012
279,1.110869,8.23987,9.350739,9.348969
280,1.791069,6.554358,8.345427,5.720467
281,0.864232,5.840413,6.704645,3.972168
282,3.507234,10.984752,14.491986,12.630804
283,1.78672,5.372236,7.158956,9.957669
284,2.107761,14.045363,16.153124,12.57296
285,2.273966,7.080093,9.354059,9.56526
286,7.79496,4.315799,12.110759,10.694971
287,12.572203,6.364857,18.93706,11.779563
288,3.273005,8.36661,11.639615,11.780227
289,0.938816,7.288894,8.22771,10.769487
290,5.259002,3.554463,8.813465,10.131289
291,2.412714,6.389853,8.802567,5.639791
292,6.69509,41.377539,48.072629,7.55438
293,5.714905,36.194119,41.909024,13.875543
294,5.717411,39.892589,45.61,10.718464
295,1.004823,3.446826,4.451649,5.818422
296,1.957898,2.706382,4.66428,8.183035
297,2.672353,5.109644,7.781997,12.058218
298,1.98193,2.877269,4.859199,4.372011
299,1.9027,27.285131,29.187831,21.731827
300,4.302287,4.662758,8.965045,7.860388
301,3.416648,25.739715,29.156363,25.268506
302,0.735872,3.586326,4.322198,7.970357
303,0.982106,9.102798,10.084904,16.569977
304,1.2706,17.76347,19.03407,26.216845
305,1.015734,7.722629,8.738363,13.938329
306,1.718346,7.044292,8.762638,7.154131
307,1.009457,6.776934,7.786391,11.823686
308,3.404765,34.459522,37.864287,37.523277
309,0.766108,4.527457,5.293565,4.124655
310,2.79402,2.36655,5.16057,7.48537
311,7.771088,6.984738,14.755826,5.500917
312,1.27681,16.610171,17.886981,20.551091
313,6.724081,14.654463,21.378544,10.849197
314,1.101155,29.13555,30.236705,7.84103
315,0.946947,6.974515,7.921462,7.103207
316,0.817069,5.152382,5.969451,15.065863
317,3.174101,15.442838,18.616939,16.96126
318,8.797115,3.538551,12.335666,3.766837
319,2.261803,19.702534,21.964337,5.067148
320,4.093451,5.940482,10.033933,7.176743
321,3.926409,7.871474,11.797883,7.384969
322,3.295613,22.685795,25.981408,25.726168
323,2.986651,10.226487,13.213138,8.209212
324,0.774524,6.119278,6.893802,5.402312
325,0.812088,7.231436,8.043524,4.739756
326,2.563438,10.832057,13.395495,9.033796
327,4.478545,17.670874,22.149419,16.465379
328,1.013142,13.858536,14.871678,13.421446
329,4.415823,8.533375,12.949198,6.152951
330,2.628384,2.987502,5.615886,5.392652
331,1.716165,2.964456,4.680621,2.670795
332,0.780369,2.046936,2.827305,4.59096
333,0.829336,27.590353,28.419689,20.593552
334,4.718585,6.29205,11.010635,5.546465
335,0.913748,5.198129,6.111877,4.545389
336,6.258885,25.317696,31.576581,29.790157
337,1.762176,9.480742,11.242918,12.307688
338,1.058144,10.604726,11.66287,8.176268
339,13.745784,10.014892,23.760676,12.580157
340,0.820614,5.138318,5.958932,4.894562
341,2.491155,6.763513,9.254668,9.852178
342,1.002456,3.53123,4.533686,5.614215
343,6.961412,3.392849,10.354261,5.884607
344,4.214928,6.066063,10.280991,10.238905
345,9.175322,12.824316,21.999638,9.677783
346,1.566972,2.928683,4.495655,6.75598
347,3.634781,9.617827,13.252608,7.57342
348,1.672682,6.877303,8.549985,8.144413
349,4.682583,3.096875,7.779458,3.56683
350,2.228227,5.603535,7.831762,4.635559
351,5.053294,3.821594,8.874888,2.667446
352,3.825916,6.067123,9.893039,5.335296
353,1.353154,14.026411,15.379565,28.033907
354,1.792084,8.970345,10.762429,7.23113
355,1.042881,7.732461,8.775342,10.714729
356,8.483246,4.550061,13.033307,14.886966
357,1.026663,8.686553,9.713216,8.634354
358,2.881289,2.873639,5.754928,6.572232
359,5.060702,5.130152,10.190854,3.442122
360,1.045799,12.723979,13.769778,10.306981
361,0.779688,6.31455,7.094238,8.191377
362,6.262634,4.0993,10.361934,5.443621
363,0.976217,6.748038,7.724255,7.018951
364,1.070535,6.193846,7.264381,6.590649
365,2.385051,4.784743,7.169794,8.296745
366,6.062689,9.556437,15.619126,9.784782
367,1.386303,9.98285,11.369153,11.391062
368,1.974155,11.246993,13.221148,11.509467
369,2.686936,16.459349,19.146285,18.498248
370,7.984075,4.54818,12.532255,5.746194
371,2.944598,5.905601,8.850199,22.311174
372,2.671677,6.263379,8.935056,4.659973
373,52.549323,4.896784,57.446107,18.142302
374,3.143306,24.124239,27.267545,21.072223
375,1.170328,7.055865,8.226193,14.00752
376,6.276867,19.1771,25.453967,31.851976
377,1.978263,3.748805,5.727068,18.968662
378,2.481935,8.162034,10.643969,7.568223
379,1.150989,11.777161,12.92815,12.385968
380,1.318037,10.142497,11.460534,9.913116
381,2.053071,6.852434,8.905505,10.035263
382,1.159479,16.562928,17.722407,23.702334
383,11.033679,12.898716,23.932395,18.64226
384,1.174625,15.842774,17.017399,11.643442
385,2.730452,6.248079,8.978531,13.798131
386,6.767583,7.311124,14.078707,26.600287
387,10.256236,10.303681,20.559917,12.808721
388,11.392833,27.639533,39.032366,22.144911
389,5.275779,21.146086,26.421865,14.839238
390,3.723832,13.623423,17.347255,16.020405
391,3.695495,6.541307,10.236802,9.389089
392,2.422366,14.67129,17.093656,22.209672
393,1.138702,5.550139,6.688841,14.332411
394,2.73548,15.013617,17.749097,12.560938
395,4.868866,7.741226,12.610092,24.228788
396,3.815892,12.304695,16.120587,12.513101
397,2.623065,4.101741,6.724806,12.506101
398,2.69074,9.04228,11.73302,10.422242
399,4.9351,3.305325,8.240425,6.038599
400,4.602539,3.92484,8.527379,4.827082
401,5.464177,7.509569,12.973746,7.819978
402,4.871196,8.498786,13.369982,8.873776
403,5.848234,6.105287,11.953521,6.406748
404,4.055478,8.600611,12.656089,9.654912
405,5.028167,18.129173,23.15734,18.230098
406,1.444234,26.440042,27.884276,24.887016
407,0.919472,4.63976,5.559232,5.316654
408,0.848946,4.886251,5.735197,7.72698
409,0.792103,5.228672,6.020775,9.53319
410,2.825927,11.463208,14.289135,15.834035
411,1.216773,8.735371,9.952144,12.693604
412,3.902023,8.89147,12.793493,9.140749
413,4.392119,9.538851,13.93097,15.33224
414,0.966164,8.977751,9.943915,8.692343
415,1.700121,7.42863,9.128751,8.609032
416,1.187178,9.01849,10.205668,16.339935
417,2.138778,3.334017,5.472795,8.772719
418,2.382656,4.843505,7.226161,3.548097
419,2.742955,5.10759,7.850545,5.298216
420,5.761344,7.861669,13.623013,9.022696
421,1.183572,7.831181,9.014753,7.380299
422,5.754281,3.054358,8.808639,10.420363
423,1.473774,7.193877,8.667651,11.741657
424,4.152081,15.481238,19.633319,12.156761
425,14.533597,3.925061,18.458658,7.16566
426,12.535649,18.723598,31.259247,3.97154
427,2.609538,12.157797,14.767335,10.792629
428,1.474378,6.662955,8.137333,9.099996
429,2.283557,7.988766,10.272323,9.035167
430,2.027225,12.212266,14.239491,13.591245
431,5.001861,11.127717,16.129578,12.503444
432,2.509206,14.332548,16.841754,10.017595
433,7.897831,14.460202,22.358033,18.477322
434,10.207522,10.198523,20.406045,5.244478
435,2.58654,8.530704,11.117244,15.753549
436,3.488264,2.694464,6.182728,4.865355
437,5.399358,2.300128,7.699486,11.036667
438,0.846012,4.788506,5.634518,7.73777
439,1.339568,2.202342,3.54191,6.058457
440,4.469865,16.121115,20.59098,15.443748
441,1.141127,3.978568,5.119695,4.551604
442,4.061791,10.596144,14.657935,12.623876
443,6.09126,2.531732,8.622992,27.222977
444,5.406909,13.81026,19.217169,13.283244
445,2.748778,2.474762,5.22354,7.643486
446,5.630067,11.818842,17.448909,10.848506
447,2.618151,5.485452,8.103603,9.832572
448,2.026147,8.900377,10.926524,8.7708
449,1.056149,14.275813,15.331962,7.078992
450,0.864821,12.087641,12.952462,7.649451
451,5.317513,3.984275,9.301788,5.288618
452,0.776931,5.744079,6.52101,2.195243
453,1.646442,4.629856,6.276298,5.271872
454,1.356321,14.086133,15.442454,17.116442
455,0.985799,11.82564,12.811439,11.824437
456,0.969075,21.414582,22.383657,18.999454
457,2.682212,5.122053,7.804265,3.044992
458,2.718652,9.402875,12.121527,11.032122
459,8.828523,6.12847,14.956993,5.597292
460,4.832583,12.479209,17.311792,11.226869
461,1.992843,4.712304,6.705147,4.0236
462,0.866659,13.378834,14.245493,21.834817
463,4.668613,5.665465,10.334078,8.936845
464,6.420071,9.91333,16.333401,10.557088
465,1.580345,7.462035,9.04238,8.871014
466,1.37297,10.27666,11.64963,10.934798
467,3.151391,5.059667,8.211058,6.255619
468,8.217594,12.471452,20.689046,14.80919
469,2.529329,5.694339,8.223668,4.851452
470,3.327255,3.047711,6.374966,7.212502
471,1.059986,13.13281,14.192796,11.529294
472,2.551563,3.548394,6.099957,4.996689
473,1.117957,4.982109,6.100066,21.980415
474,1.221227,23.096801,24.318028,13.263307
475,1.862149,7.880349,9.742498,17.774835
476,1.95103,15.636965,17.587995,17.323802
477,1.081678,4.698294,5.779972,9.933886
478,2.440502,2.870534,5.311036,4.895806
479,2.780143,2.078092,4.858235,19.520105
480,1.035937,15.273917,16.309854,8.540068
481,0.702913,12.593266,13.296179,8.029193
482,0.818043,10.609643,11.427686,13.630239
483,0.971563,8.363337,9.3349,8.116601
484,6.07092,4.715719,10.786639,7.190456
485,5.083703,6.644617,11.72832,12.778607
486,2.065535,3.247058,5.312593,6.365154
487,9.575728,9.045401,18.621129,8.825678
488,0.758876,3.669937,4.428813,12.848297
489,1.61792,5.835659,7.453579,10.965811
490,1.333281,6.267582,7.600863,14.263463
491,0.93386,5.984775,6.918635,6.392451
492,0.962645,3.685376,4.648021,7.823492
493,3.403346,6.864726,10.268072,9.114098
494,0.826399,3.546292,4.372691,7.179528
495,0.762314,5.334316,6.09663,5.676513
496,0.848077,5.738746,6.586823,8.641657
497,1.81482,13.043764,14.858584,20.154979
498,2.965199,6.868237,9.833436,13.220869
499,4.821192,4.581378,9.40257,24.293066
500,2.805401,2.333816,5.139217,7.469258
501,1.874797,5.551342,7.426139,6.463916
502,1.953516,40.251432,42.204948,45.38179
503,6.733067,4.23984,10.972907,5.516899
504,3.329186,2.663473,5.992659,5.317312
505,5.950142,8.916597,14.866739,14.684727
506,4.970358,4.405044,9.375402,10.287075
507,3.59553,5.375988,8.971518,4.915486
508,3.106666,11.212688,14.319354,12.436798
509,1.446822,11.135473,12.582295,16.906842
510,1.116793,3.849692,4.966485,5.577147
511,6.888964,3.124443,10.013407,3.180769
512,1.721576,5.077008,6.798584,7.719573
513,1.390699,5.452408,6.843107,11.510681
514,1.387483,12.921155,14.308638,17.476045
515,1.081131,3.795858,4.876989,13.904532
516,0.959742,9.12886,10.088602,11.662278
517,2.236441,5.24863,7.485071,4.703954
518,1.314275,7.155458,8.469733,9.533176
519,1.840179,13.131774,14.971953,21.790197
520,3.479543,10.569685,14.049228,14.342163
521,2.827138,3.704192,6.53133,9.918131
522,1.271551,2.468005,3.739556,2.411465
523,0.976366,2.794709,3.771075,3.571922
524,0.806761,4.668513,5.475274,4.188106
525,0.964706,5.320227,6.284933,9.617792
526,1.877726,15.82116,17.698886,15.100782
527,1.708639,6.369016,8.077655,6.956887
528,0.829629,5.266516,6.096145,7.414631
529,1.520683,13.753508,15.274191,22.707025
530,1.084821,11.818917,12.903738,7.760498
531,1.262566,3.719547,4.982113,9.271608
532,12.306497,6.506182,18.812679,5.903197
533,7.071657,11.9988,19.070457,9.568154
534,0.957907,11.88441,12.842317,11.420465
535,0.919285,9.126157,10.045442,6.759555
536,1.163935,15.739632,16.903567,27.645422
537,3.602302,6.54252,10.144822,10.899555
538,0.846317,11.21117,12.057487,13.068433
539,0.810825,7.730691,8.541516,5.579843
540,1.122385,2.806766,3.929151,7.02665
541,2.069655,5.940344,8.009999,4.357185
542,3.145431,4.259671,7.405102,5.451766
543,3.584011,6.092538,9.676549,25.82115
544,4.291175,4.138162,8.429337,7.187823
545,2.205066,9.387572,11.592638,5.43787
546,2.83197,14.720176,17.552146,22.417981
547,2.679148,6.057919,8.737067,8.359076
548,0.74957,4.114316,4.863886,9.039874
549,4.154123,7.92888,12.083003,11.35247
550,3.594752,7.133163,10.727915,7.384718
551,4.081938,3.398452,7.48039,7.354289
552,3.075256,8.894708,11.969964,7.89073
553,3.548467,5.966585,9.515052,3.953456
554,2.474115,2.054118,4.528233,5.197607
555,4.940508,31.547694,36.488202,34.173314
556,10.355123,2.585555,12.940678,3.423842
557,32.799152,6.49845,39.297602,11.691565
558,2.35805,5.468814,7.826864,6.090977
559,1.158043,3.725857,4.8839,6.712593
560,9.136464,3.737282,12.873746,7.772251
561,7.12606,6.189776,13.315836,7.473363
562,2.220839,27.366859,29.587698,34.621355
563,5.714739,5.618788,11.333527,4.163638
564,7.127534,10.513375,17.640909,10.173041
565,5.227893,3.558187,8.78608,4.812256
566,3.662348,2.966565,6.628913,5.666789
567,2.172593,5.351494,7.524087,4.477895
568,6.764778,14.434946,21.199724,17.429721
569,4.843876,6.73807,11.581946,7.152731
570,3.910182,4.308904,8.219086,10.726769
571,1.097314,8.077044,9.174358,8.353673
572,1.584355,3.430171,5.014526,3.228187
573,13.827182,8.510984,22.338166,7.897517
574,5.049095,7.101917,12.151012,17.27719
575,5.760466,5.878978,11.639444,4.232284
576,2.845418,23.97467,26.820088,35.36492
577,1.062851,8.548158,9.611009,8.27083
578,5.259958,5.062681,10.322639,11.973488
579,1.004655,2.603006,3.607661,3.89792
580,3.828019,12.881641,16.70966,13.062973
581,5.035712,7.244469,12.280181,12.63651
582,7.557865,11.832486,19.390351,11.520869
583,5.002233,4.76042,9.762653,2.749166
584,10.843588,4.982642,15.82623,4.743949
585,0.821893,7.732506,8.554399,12.745119
586,4.71561,4.892856,9.608466,15.478042
587,3.300768,5.299654,8.600422,7.679394
588,4.401158,13.54761,17.948768,16.382713
589,3.95599,13.962509,17.918499,14.26031
590,4.393861,16.368619,20.76248,4.802718
591,2.880261,5.044557,7.924818,9.961093
592,1.723851,3.427953,5.151804,4.378732
593,2.728211,6.147627,8.875838,9.370308
594,1.383026,7.49769,8.880716,8.514377
595,4.618058,6.871546,11.489604,17.219462
596,2.621743,3.019081,5.640824,6.43367
597,2.719167,13.177685,15.896852,5.432091
598,2.300734,16.413444,18.714178,9.457089
599,1.711566,8.112137,9.823703,5.135758
600,1.033933,17.481825,18.515758,14.400474
601,1.880577,7.664151,9.544728,6.644549
602,1.33943,2.90356,4.24299,3.78198
603,1.03949,5.401832,6.441322,7.828295
604,4.955455,7.06574,12.021195,5.242559
605,5.153235,9.697393,14.850628,12.485854
606,8.559525,6.069216,14.628741,9.537943
607,1.249152,4.908763,6.157915,9.460225
608,0.836969,2.121074,2.958043,2.8796
609,3.245598,8.291889,11.537487,6.464918
610,4.707161,4.383381,9.090542,7.285976
611,6.412324,27.196284,33.608608,3.274196
612,2.520333,3.840694,6.361027,5.85138
613,1.629751,7.862484,9.492235,8.979611
614,4.067079,3.242338,7.309417,4.04491
615,2.037236,2.17161,4.208846,10.05189
616,0.785215,2.992429,3.777644,9.713679
617,3.422809,11.33238,14.755189,14.144107
618,4.99282,9.171723,14.164543,15.579382
619,2.521621,22.272977,24.794598,22.35326
620,1.165641,4.484666,5.650307,4.953639
621,0.963562,3.631065,4.594627,5.801374
622,0.716404,2.180804,2.897208,4.404085
623,1.086822,3.903917,4.990739,6.328095
624,1.134736,11.634624,12.76936,15.569465
625,0.838372,30.27056,31.108932,32.792793
626,11.842288,1.96903,13.811318,5.476114
627,0.78348,1.931856,2.715336,10.183392
628,0.936762,5.046477,5.983239,7.763231
629,12.358829,10.175378,22.534207,5.56918
630,2.703504,14.979419,17.682923,13.170791
631,0.938784,9.880564,10.819348,21.681159
