sample,sensor_to_orchestrator_ms,orchestrator_to_valve_ms,irrigation_total_ms,robot_command_to_cmd_vel_ms
73,4.14941,5.463171,9.612581,9.865008
74,3.02078,10.913317,13.934097,24.172474
75,1.959729,2.844124,4.803853,3.616161
76,0.961426,7.573005,8.534431,11.666679
77,1.137848,6.136928,7.274776,6.903231
78,0.844415,6.051402,6.895817,8.099666
79,1.12148,4.022291,5.143771,4.299965
80,9.308994,7.973048,17.282042,8.82646
81,1.083204,4.707001,5.790205,3.843834
82,4.874975,9.651449,14.526424,7.063896
83,0.806292,7.356133,8.162425,10.616137
84,1.280085,10.438364,11.718449,14.753924
85,1.149175,2.112474,3.261649,5.316451
86,0.918484,8.887927,9.806411,17.743558
87,1.066939,9.628285,10.695224,3.227246
88,3.193215,2.086614,5.279829,3.963415
89,1.376508,8.522367,9.898875,4.939865
90,0.818909,2.253607,3.072516,8.625537
91,1.048657,22.727751,23.776408,24.970874
92,3.907449,5.710593,9.618042,7.858188
93,3.129896,7.999488,11.129384,8.875592
94,5.019665,8.957714,13.977379,11.107518
95,0.972411,4.096537,5.068948,5.859642
96,0.757369,5.834766,6.592135,5.843521
97,6.925359,5.505687,12.431046,10.14858
98,2.663065,6.9432,9.606265,5.300111
99,2.408182,7.725555,10.133737,5.997622
100,5.999331,6.044301,12.043632,9.15322
101,2.304144,9.111967,11.416111,18.966744
102,1.497751,7.309387,8.807138,4.596971
103,2.833284,5.350388,8.183672,4.602649
104,3.336611,5.004423,8.341034,6.967905
105,4.557817,9.31946,13.877277,6.602685
106,6.02901,5.811066,11.840076,4.869431
107,5.55396,7.348758,12.902718,7.405159
108,15.418605,5.376822,20.795427,4.834554
109,0.887976,3.355902,4.243878,3.370848
110,1.91353,24.118323,26.031853,25.326773
111,1.037764,6.96665,8.004414,8.922024
112,1.278962,5.075966,6.354928,6.272862
113,2.147472,5.576976,7.724448,7.321508
114,1.089281,13.173105,14.262386,9.547752
115,0.812456,4.907386,5.719842,8.315773
116,2.89506,10.262426,13.157486,10.942412
117,5.211386,5.82275,11.034136,8.823802
118,1.518232,3.791582,5.309814,6.143263
119,0.745214,10.44476,11.189974,12.784667
120,0.687509,6.685934,7.373443,8.491894
121,3.63681,9.969961,13.606771,11.551719
122,1.35672,33.438722,34.795442,33.642482
123,13.013648,3.172488,16.186136,3.722909
124,1.584588,3.606893,5.191481,9.122807
125,0.786038,4.625314,5.411352,4.995151
126,5.226299,46.278844,51.505143,43.507217
127,8.342375,7.221324,15.563699,11.64466
128,0.946172,16.14426,17.090432,19.50132
129,0.859611,14.340752,15.200363,9.2056
130,0.75887,3.911119,4.669989,6.047424
131,4.652272,10.11659,14.768862,13.169827
132,5.877756,14.357017,20.234773,14.954831
133,12.276877,6.992046,19.268923,6.900327
134,3.881145,3.452464,7.333609,5.48097
135,2.048538,6.32072,8.369258,10.01198
136,4.857237,5.753835,10.611072,5.869143
137,1.137518,18.706778,19.844296,10.728282
138,2.348942,3.999573,6.348515,3.119197
139,9.684355,6.172961,15.857316,3.906752
140,7.431933,4.238396,11.670329,10.610862
141,4.643578,5.197509,9.841087,11.040965
142,2.578242,6.394935,8.973177,9.896129
143,3.617375,7.036412,10.653787,10.378011
144,0.725712,9.200609,9.926321,12.896576
145,2.672267,7.978932,10.651199,7.904169
146,4.707381,5.600895,10.308276,8.29876
147,4.77785,11.811352,16.589202,13.712
148,2.402965,5.483584,7.886549,8.950143
149,0.906238,7.383954,8.290192,7.618903
150,7.758693,7.123294,14.881987,6.735419
151,1.9687,4.338623,6.307323,5.614038
152,5.994309,5.375233,11.369542,4.751055
153,3.729328,3.51644,7.245768,8.930986
154,2.699106,5.973829,8.672935,6.221881
155,7.470092,9.735947,17.206039,11.872685
156,1.309378,3.724166,5.033544,5.003687
157,0.767663,4.619981,5.387644,7.647633
158,1.776004,20.243485,22.019489,24.340388
159,2.102064,4.827091,6.929155,9.388259
160,1.959008,9.163122,11.12213,11.392782
161,9.873538,4.573644,14.447182,8.565486
162,15.228908,24.356242,39.58515,27.192272
163,3.250256,4.805083,8.055339,7.113371
164,1.866339,5.246635,7.112974,11.705734
165,7.838437,8.053508,15.891945,9.099318
166,1.153937,3.841203,4.99514,5.084738
167,1.509142,3.379387,4.888529,4.854478
168,2.05099,7.740269,9.791259,17.061289
169,2.201256,12.095052,14.296308,7.298902
170,0.817903,3.449445,4.267348,4.244482
171,3.85356,4.778065,8.631625,7.114144
172,1.980169,2.917692,4.897861,2.451829
173,2.00362,5.211791,7.215411,4.908527
174,1.799897,12.352087,14.151984,13.5626
175,4.000074,3.662095,7.662169,8.583453
176,0.880371,11.088409,11.96878,14.961644
177,3.95155,5.323687,9.275237,6.698564
178,6.611274,4.094357,10.705631,3.826262
179,14.317409,3.057514,17.374923,2.217899
180,6.050715,6.240785,12.2915,7.388018
181,1.147098,6.763682,7.91078,6.693179
182,0.764921,6.155779,6.9207,7.562296
183,10.958828,8.808557,19.767385,6.368831
184,1.38323,8.287197,9.670427,6.342642
185,0.927812,9.539572,10.467384,16.918182
186,3.754604,2.712615,6.467219,19.85574
187,4.322022,5.562868,9.88489,6.322119
188,15.899799,2.400651,18.30045,2.651297
189,5.171256,5.537553,10.708809,7.182187
190,1.784455,6.806131,8.590586,19.556076
191,2.91183,7.564022,10.475852,7.2247
192,1.163524,4.676119,5.839643,37.131876
193,31.316396,5.703027,37.019423,3.304441
194,0.799626,7.067054,7.86668,5.35459
195,29.013559,6.365164,35.378723,22.796013
196,1.217471,7.762351,8.979822,9.04654
197,3.302086,6.705849,10.007935,6.252869
198,4.28954,9.243681,13.533221,7.928001
199,1.03754,17.891311,18.928851,26.41605
200,4.059393,13.846303,17.905696,13.523773
201,5.428104,26.991557,32.419661,25.428894
202,13.790258,42.864325,56.654583,53.589062
203,8.690618,42.918913,51.609531,46.262224
204,9.688533,17.756693,27.445226,20.864278
205,0.999247,7.611434,8.610681,15.83274
206,12.881897,5.795183,18.67708,15.644397
207,1.601367,9.780288,11.381655,6.364121
208,2.44522,8.691215,11.136435,10.125813
209,6.126806,11.864594,17.9914,15.878006
210,6.958202,10.564367,17.522569,10.557059
211,4.815488,7.227884,12.043372,8.718961
212,1.169512,4.533812,5.703324,16.056704
213,2.40019,3.513774,5.913964,15.658135
214,4.574624,9.370297,13.944921,7.193719
215,3.224935,14.903525,18.12846,31.750572
216,1.303698,9.344664,10.648362,13.594707
217,1.000221,8.647003,9.647224,6.591161
218,1.249554,5.502762,6.752316,9.656757
219,3.769484,19.784023,23.553507,18.328779
220,1.49177,6.89276,8.38453,6.600253
221,2.548895,45.757961,48.306856,8.619564
222,2.23926,17.370262,19.609522,12.377539
223,1.216484,3.460333,4.676817,9.043287
224,2.1159,6.644075,8.759975,10.571245
225,2.661617,2.820917,5.482534,3.19037
226,1.13426,11.010906,12.145166,13.048171
227,2.91469,2.948283,5.862973,3.781065
228,3.073564,4.685826,7.75939,9.173672
229,4.094995,5.012466,9.107461,11.810276
230,1.836341,3.48395,5.320291,7.641841
231,1.152209,4.621016,5.773225,30.931657
232,1.195875,5.402738,6.598613,5.665632
233,4.21425,21.606432,25.820682,29.997937
234,3.662795,9.022464,12.685259,32.271862
235,5.342102,3.355543,8.697645,11.826165
236,1.74608,1.936862,3.682942,15.753863
237,7.777364,24.043728,31.821092,29.722221
238,2.725545,3.183525,5.90907,3.066374
239,4.895542,5.146469,10.042011,5.57127
240,1.615138,5.845828,7.460966,9.503279
241,2.673075,2.457028,5.130103,2.662335
242,9.688956,16.485403,26.174359,14.788462
243,1.717859,3.275724,4.993583,4.146238
244,10.619591,18.314124,28.933715,10.509804
245,2.767639,7.451371,10.21901,11.039185
246,2.000976,9.634391,11.635367,8.688927
247,1.613465,3.53025,5.143715,4.822644
248,2.234501,10.341548,12.576049,12.705516
249,13.066569,8.691884,21.758453,12.339962
250,0.832861,2.829954,3.662815,3.041617
251,3.576716,5.720547,9.297263,9.367914
252,0.987914,2.412156,3.40007,1.987979
253,1.125278,2.784709,3.909987,2.886906
254,0.846858,4.978789,5.825647,7.149415
255,4.055381,7.591867,11.647248,13.332725
256,1.050145,3.259286,4.309431,8.133224
257,2.835132,1.97542,4.810552,4.696091
258,6.04095,5.89303,11.93398,6.534122
259,1.096184,11.05876,12.154944,14.97014
260,1.438408,6.195496,7.633904,6.515986
261,5.537762,20.791904,26.329666,14.142544
262,6.375856,7.443215,13.819071,12.629205
263,1.309442,4.159357,5.468799,3.595819
264,2.544618,9.304548,11.849166,10.468421
265,1.338729,12.816483,14.155212,8.954724
266,1.469114,13.210564,14.679678,12.10012
267,1.991614,8.066113,10.057727,8.179039
268,3.118434,4.559996,7.67843,11.985892
269,1.901835,9.053621,10.955456,11.882257
270,9.368933,24.801725,34.170658,25.07577
271,3.652357,7.348298,11.000655,9.770735
272,2.199255,5.170049,7.369304,9.596878
273,4.103063,10.037054,14.140117,10.884589
274,2.648035,5.417871,8.065906,4.683441
275,2.544789,5.341079,7.885868,13.221767
276,3.142586,8.321507,11.464093,13.642384
277,1.686006,3.165477,4.851483,9.067901
278,4.881905,15.943487,20.825392,23.577359
279,1.515382,6.6661,8.181482,5.307995
280,1.415408,6.456467,7.871875,11.883345
281,10.115958,3.476819,13.592777,5.427179
282,2.139458,4.825939,6.965397,9.504929
283,0.83797,3.324709,4.162679,5.339943
284,1.283085,2.862608,4.145693,7.594008
285,1.521376,4.883624,6.405,13.703539
286,2.126853,7.117913,9.244766,8.131188
287,0.835523,5.209243,6.044766,13.062539
288,0.882652,8.751986,9.634638,8.074073
289,2.871082,2.593141,5.464223,10.320917
290,1.897909,6.508321,8.40623,7.588107
291,1.094155,30.369558,31.463713,32.102723
292,5.223948,9.1859,14.409848,12.769506
293,1.02428,8.285994,9.310274,3.265076
294,3.981961,4.290023,8.271984,4.214442
295,8.473908,13.552643,22.026551,17.957328
296,1.058959,2.289688,3.348647,5.844188
297,2.623651,7.504231,10.127882,10.688616
298,3.288084,5.370321,8.658405,12.857524
299,2.013277,8.140212,10.153489,18.068392
300,14.513537,10.917563,25.4311,12.618237
301,1.61433,3.709126,5.323456,4.6731
302,0.89405,5.290127,6.184177,5.969173
303,1.16034,8.682664,9.843004,8.93942
304,3.806238,2.41847,6.224708,2.886183
305,4.548381,17.339128,21.887509,6.306635
306,2.145908,14.205726,16.351634,11.665536
307,3.20682,6.579206,9.786026,11.562747
308,1.331469,9.844204,11.175673,18.962614
309,2.85445,23.334271,26.188721,28.544055
310,2.301219,4.914778,7.215997,9.976342
311,3.61456,7.754331,11.368891,8.921949
312,0.799778,5.267168,6.066946,5.995607
313,1.175692,12.115492,13.291184,6.908772
314,1.290219,11.873648,13.163867,8.813723
315,4.704878,6.3898,11.094678,5.144818
316,1.205083,8.842642,10.047725,6.629582
317,0.89493,11.973849,12.868779,12.460918
318,0.981084,6.014852,6.995936,20.395685
319,2.349616,2.005503,4.355119,3.99864
320,6.912595,6.58335,13.495945,11.31522
321,1.178442,6.448625,7.627067,9.213636
322,4.357674,8.050325,12.407999,19.010112
323,1.890693,3.828149,5.718842,4.697691
324,1.350427,7.085436,8.435863,13.34899
325,0.979366,5.195712,6.175078,8.523593
326,2.442391,3.259141,5.701532,5.286171
327,4.084465,8.8167,12.901165,4.464334
328,1.051642,7.121119,8.172761,7.58404
329,1.443075,7.000072,8.443147,8.44647
330,3.969752,22.146609,26.116361,19.447639
331,1.114434,12.569745,13.684179,16.309004
332,1.597437,11.850558,13.447995,10.917726
333,1.248257,2.694045,3.942302,6.604218
334,1.99398,4.962804,6.956784,9.755971
335,1.167255,12.622786,13.790041,13.232511
336,0.867066,11.051855,11.918921,21.714115
337,0.744108,4.158426,4.902534,11.810088
338,3.929763,1.878958,5.808721,5.240346
339,3.521372,1.87603,5.397402,5.673337
340,0.72512,21.346115,22.071235,16.10396
341,2.666475,8.912331,11.578806,10.638639
342,1.013916,9.056862,10.070778,12.568462
343,2.225593,13.560305,15.785898,14.198834
344,2.059953,7.249601,9.309554,6.488571
345,0.718262,7.470234,8.188496,6.943971
346,0.819775,4.189198,5.008973,4.502962
347,0.759223,2.476015,3.235238,2.775673
348,1.013689,3.849968,4.863657,4.183088
349,0.728941,6.472914,7.201855,5.158133
350,0.690562,3.131692,3.822254,4.39204
351,1.850232,10.754647,12.604879,7.208341
352,9.750079,15.540865,25.290944,17.466823
353,1.279963,6.877337,8.1573,8.444166
354,1.213147,9.945139,11.158286,12.600425
355,2.683425,7.424153,10.107578,12.155109
356,1.758719,5.79288,7.551599,11.734572
357,0.766063,11.974058,12.740121,10.103811
358,3.465012,8.752194,12.217206,7.366466
359,2.766639,11.182225,13.948864,8.588336
360,1.505189,5.46155,6.966739,7.881541
361,0.915037,25.172239,26.087276,30.753368
362,5.672504,6.521353,12.193857,14.183496
363,4.462786,9.466887,13.929673,6.519834
364,5.026646,14.479344,19.50599,29.786864
365,2.481873,4.412773,6.894646,10.130088
366,4.536045,7.093992,11.630037,9.171875
367,0.985593,4.296638,5.282231,8.266074
368,4.392486,4.867967,9.260453,8.982054
369,1.092379,5.711351,6.80373,7.331663
370,1.041204,9.493483,10.534687,12.041702
371,7.115323,3.261817,10.37714,4.411359
372,2.914822,10.499355,13.414177,9.829785
373,3.842279,14.064103,17.906382,18.800855
374,4.638365,13.475481,18.113846,20.287595
375,4.112724,12.995641,17.108365,13.286215
376,4.158389,2.413797,6.572186,8.959338
377,1.706137,17.6097,19.315837,22.333435
378,1.807468,12.393476,14.200944,20.528422
379,3.668535,8.924594,12.593129,17.736517
380,1.102243,11.455963,12.558206,23.949459
381,12.144208,7.85007,19.994278,7.372653
382,1.056868,6.332357,7.389225,5.773517
383,3.679968,6.269298,9.949266,7.141694
384,2.221166,4.653375,6.874541,8.366692
385,5.555461,5.471963,11.027424,5.602635
386,4.854159,16.612756,21.466915,27.330888
387,1.017653,8.716929,9.734582,10.619066
388,18.114142,4.881994,22.996136,6.387142
389,4.012492,8.082119,12.094611,12.424494
390,1.153807,3.023253,4.17706,5.005
391,4.306934,2.483317,6.790251,5.235665
392,1.041168,2.638133,3.679301,16.10805
393,0.721093,12.400967,13.12206,13.494144
394,2.394727,9.643002,12.037729,2.52654
395,0.766319,5.025588,5.791907,4.041009
396,0.82792,17.43075,18.25867,5.173253
397,0.733771,5.951883,6.685654,8.889518
398,0.729011,2.680011,3.409022,5.419059
399,1.185054,2.429927,3.614981,10.06971
400,2.129463,5.206433,7.335896,11.736634
401,0.837579,2.212743,3.050322,3.274937
402,0.689405,4.730923,5.420328,5.19631
403,0.860174,9.877154,10.737328,11.408675
404,1.642767,6.883695,8.526462,9.435646
405,1.601216,3.501214,5.10243,5.907678
406,1.041785,4.770319,5.812104,10.006797
407,0.970904,7.447504,8.418408,8.852195
408,1.707518,8.346744,10.054262,18.92929
409,2.767737,3.133794,5.901531,9.679157
410,5.928118,4.573977,10.502095,5.381234
411,2.5947,6.742841,9.337541,11.410319
412,0.941222,2.255618,3.19684,3.288194
413,1.205815,5.847926,7.053741,5.917473
414,0.84755,6.122841,6.970391,5.739557
415,0.801506,4.890555,5.692061,7.399984
416,1.050736,6.450528,7.501264,9.988855
417,5.832221,5.131026,10.963247,4.39645
418,0.987761,8.968575,9.956336,11.574727
419,3.739161,9.518746,13.257907,11.274888
420,1.402358,5.696325,7.098683,7.071086
421,6.659386,38.002836,44.662222,37.053125
422,26.247351,24.964952,51.212303,23.484855
423,5.186796,11.71436,16.901156,11.9106
424,8.661887,3.397317,12.059204,5.713124
425,3.389144,5.970035,9.359179,7.221326
426,8.841305,3.767169,12.608474,4.13229
427,0.901034,10.735624,11.636658,4.350055
428,0.987149,12.244894,13.232043,16.64577
429,2.342945,10.085247,12.428192,5.302279
430,3.353414,7.131667,10.485081,14.981547
431,6.467488,5.179066,11.646554,20.837988
432,2.483099,4.330399,6.813498,4.405637
433,1.085212,7.543445,8.628657,10.686218
434,2.673276,4.676528,7.349804,7.85908
435,2.430304,5.459161,7.889465,9.1162
436,4.405403,5.668254,10.073657,12.380436
437,5.5104,5.27262,10.78302,5.987018
438,2.913815,14.265117,17.178932,8.251232
439,1.358504,2.506987,3.865491,6.068692
440,0.996969,3.730707,4.727676,19.79185
441,3.294471,5.544332,8.838803,14.168211
442,4.252767,5.236108,9.488875,5.436954
443,9.297086,19.164463,28.461549,11.406214
444,2.566665,7.765832,10.332497,5.723972
445,1.413417,5.04198,6.455397,8.350626
446,3.039335,7.712489,10.751824,13.087333
447,5.175743,7.671071,12.846814,15.171071
448,4.251868,6.17315,10.425018,10.470511
449,2.293339,3.854912,6.148251,6.08012
450,0.953161,6.106239,7.0594,12.360762
451,4.982303,5.934132,10.916435,9.900956
452,0.82208,2.046334,2.868414,6.401045
453,2.182959,10.001468,12.184427,11.27333
454,13.953409,7.229314,21.182723,5.83514
455,1.193094,11.473285,12.666379,13.901934
456,6.109986,2.018012,8.127998,3.968177
457,1.102484,4.854987,5.957471,4.405752
458,1.753438,10.260327,12.013765,18.342947
459,2.173406,6.097872,8.271278,9.287065
460,1.722821,2.524864,4.247685,4.800748
461,1.719163,7.504746,9.223909,10.789422
462,5.491412,11.218036,16.709448,14.017805
463,1.924551,2.327731,4.252282,6.572451
464,3.926216,7.112891,11.039107,9.301087
465,5.639212,3.840069,9.479281,8.870015
466,6.087861,8.138846,14.226707,9.54381
467,9.419441,11.763142,21.182583,13.229313
468,2.671617,4.861301,7.532918,8.656933
469,1.27615,6.623015,7.899165,8.016471
470,2.529522,8.366803,10.896325,9.72509
471,2.976542,7.354249,10.330791,7.46932
472,3.9117,10.757767,14.669467,15.332256
473,3.772714,11.133776,14.90649,11.175352
474,4.371512,6.9878,11.359312,11.748967
475,2.147451,7.973188,10.120639,9.089565
476,4.977979,8.213111,13.19109,3.967823
477,0.886324,1.861989,2.748313,5.215038
478,1.744569,5.724157,7.468726,9.767337
479,0.83632,7.751694,8.588014,7.195408
480,1.092471,3.83569,4.928161,4.88289
481,0.909764,4.984231,5.893995,6.704303
482,0.893383,8.628858,9.522241,9.164198
483,1.093278,5.009221,6.102499,5.757356
484,5.665641,6.194148,11.859789,7.325143
485,1.575245,6.740845,8.31609,5.711188
486,1.377864,15.559886,16.93775,6.538788
487,1.10398,5.621354,6.725334,11.417926
488,3.168054,5.217539,8.385593,2.720789
489,1.170133,7.039812,8.209945,3.158827
490,2.631888,7.877413,10.509301,6.812849
491,1.308789,8.802865,10.111654,5.14281
492,1.553865,5.347792,6.901657,9.502997
493,1.556737,5.357766,6.914503,5.452211
494,1.33323,8.314681,9.647911,10.534891
495,1.924323,4.78857,6.712893,9.335346
496,5.408848,9.302005,14.710853,9.912528
497,2.388971,4.114684,6.503655,12.991614
498,4.84962,2.086541,6.936161,2.896253
499,1.830559,6.049423,7.879982,9.187942
500,3.422896,6.319635,9.742531,7.842239
501,8.227055,7.06178,15.288835,6.272439
502,0.96968,9.37219,10.34187,6.612273
503,2.912331,7.918609,10.83094,13.107461
504,6.304057,6.544814,12.848871,3.888956
505,0.884649,8.244739,9.129388,10.598087
506,4.781849,3.130966,7.912815,8.811776
507,10.175941,5.235105,15.411046,10.499568
508,3.518098,4.894375,8.412473,6.086306
509,2.087587,5.791628,7.879215,7.047077
510,8.449078,5.159013,13.608091,4.457424
511,1.239096,11.153664,12.39276,15.036858
512,1.961102,7.069126,9.030228,9.496837
513,0.901637,3.775769,4.677406,10.394338
514,3.680381,6.105941,9.786322,3.016947
515,4.746329,5.826772,10.573101,6.725056
516,2.928913,4.53218,7.461093,7.398598
517,0.88812,5.004421,5.892541,5.133153
518,3.961867,5.668815,9.630682,5.800964
519,1.475934,5.714268,7.190202,17.468237
520,2.279062,7.144684,9.423746,8.418198
521,4.804661,4.643472,9.448133,5.180403
522,0.923912,11.985188,12.9091,11.507145
523,0.773272,6.386374,7.159646,6.95194
524,1.37731,9.335065,10.712375,22.532312
525,1.101419,11.690484,12.791903,9.091875
526,5.144499,6.952129,12.096628,3.59087
527,2.841889,9.048068,11.889957,7.983124
528,0.766415,2.203374,2.969789,3.034917
529,1.250718,24.73501,25.985728,24.289629
530,6.917348,7.410908,14.328256,4.393822
531,4.807466,12.681728,17.489194,11.281353
532,1.874865,3.032744,4.907609,5.118655
533,2.255603,4.653451,6.909054,4.346752
534,1.619507,2.036029,3.655536,2.370727
535,1.889556,4.273819,6.163375,10.343344
536,1.023556,8.133955,9.157511,11.102705
537,1.986638,5.405468,7.392106,10.287487
538,7.339464,5.755885,13.095349,9.644657
539,0.968543,6.673629,7.642172,8.277043
540,4.572517,5.885728,10.458245,5.400823
541,2.66939,3.655189,6.324579,3.506055
542,3.03559,9.638425,12.674015,10.998934
543,12.986058,7.552193,20.538251,6.542966
544,2.310989,7.307849,9.618838,7.33891
545,4.147136,9.963351,14.110487,8.948057
546,2.961561,6.740367,9.701928,8.048869
547,2.25932,5.46456,7.72388,8.603005
548,1.674008,7.666424,9.340432,8.245793
549,2.332419,2.727174,5.059593,4.920806
550,0.934058,2.850468,3.784526,2.865689
551,0.97208,7.199644,8.171724,3.492731
552,1.011445,9.465467,10.476912,8.239311
553,3.630394,10.718947,14.349341,12.536489
554,1.212846,5.892169,7.105015,10.988775
555,0.934565,4.334289,5.268854,4.143812
556,1.962587,5.752361,7.714948,4.717982
557,10.57467,10.896331,21.471001,10.329323
558,15.279728,12.468983,27.748711,11.985256
559,1.016154,6.176458,7.192612,6.106927
560,1.238379,9.92195,11.160329,14.095622
561,1.049951,5.246362,6.296313,5.686388
562,1.860862,7.652041,9.512903,6.194912
563,2.512801,7.608785,10.121586,7.535917
564,7.51992,5.876246,13.396166,6.698121
565,1.016933,6.165499,7.182432,8.990742
566,1.82312,6.558344,8.381464,6.144549
567,6.608173,13.058382,19.666555,10.94415
568,1.043263,5.780221,6.823484,5.55302
569,5.425666,4.9902,10.415866,7.293858
570,0.838916,9.077225,9.916141,6.406797
571,2.425269,10.274631,12.6999,8.923778
572,16.04099,2.288238,18.329228,7.074323
573,0.806758,5.913817,6.720575,7.89523
574,3.148174,6.412868,9.561042,5.22617
575,1.759728,7.817503,9.577231,6.59024
576,1.797327,6.363855,8.161182,7.468082
577,3.602717,6.575308,10.178025,5.607453
578,2.912799,4.630697,7.543496,5.955787
579,0.786575,3.978185,4.76476,12.16204
580,1.262303,5.551792,6.814095,7.576268
581,1.008835,8.359286,9.368121,8.496079
582,0.910662,6.120072,7.030734,3.835386
583,10.459932,2.831547,13.291479,7.339155
584,1.499309,3.97838,5.477689,6.71347
585,3.985653,2.005661,5.991314,4.857732
586,1.577322,23.77653,25.353852,23.278648
587,1.855775,4.965847,6.821622,5.839408
588,7.072735,3.100816,10.173551,7.512814
589,2.176454,2.834433,5.010887,4.478784
590,5.733272,11.031893,16.765165,12.623036
591,5.92796,3.750622,9.678582,4.881332
592,3.437045,9.941059,13.378104,7.698038
593,1.006664,2.181697,3.188361,9.626819
594,6.040857,8.51714,14.557997,5.420141
595,1.698944,7.88692,9.585864,8.69923
596,1.295165,3.394045,4.68921,6.587367
597,0.813818,4.690539,5.504357,10.304291
598,4.34407,5.891383,10.235453,3.475798
599,4.544306,6.248061,10.792367,6.601727
600,0.888695,5.094643,5.983338,6.528202
601,8.235825,11.481545,19.71737,13.502143
602,1.744064,3.648827,5.392891,5.711571
603,1.286071,10.06182,11.347891,10.499891
604,1.625127,4.737501,6.362628,7.642458
605,1.029153,2.006267,3.03542,7.88337
606,1.949084,9.589998,11.539082,9.845335
607,1.016566,3.452956,4.469522,10.387356
608,1.09763,3.453538,4.551168,9.948884
609,1.833384,1.908301,3.741685,6.588472
610,1.496389,6.29045,7.786839,3.915877
611,1.103239,3.178509,4.281748,6.244109
612,4.486881,6.407235,10.894116,6.838333
613,1.563531,10.885408,12.448939,10.595143
614,3.604438,7.137464,10.741902,3.518233
615,1.458704,4.895055,6.353759,6.497308
616,1.419921,4.379295,5.799216,7.240287
617,2.911161,3.567936,6.479097,3.016092
618,3.955388,7.873016,11.828404,7.916111
619,0.863504,3.177059,4.040563,3.887679
620,4.234319,17.957926,22.192245,16.167585
621,5.786741,3.833322,9.620063,5.651461
622,6.958728,13.003129,19.961857,13.397763
623,1.803843,11.964414,13.768257,11.518323
624,0.977421,3.224281,4.201702,4.286394
625,0.789053,4.050182,4.839235,5.67168
626,1.328716,7.361182,8.689898,8.871199
627,2.256973,22.074611,24.331584,31.16975
628,0.943274,8.892953,9.836227,13.596308
629,0.920749,2.414614,3.335363,3.730895
630,0.749357,1.858806,2.608163,2.176537
631,0.866599,4.891662,5.758261,5.976746
